# 3030 empty items (Special:Export dump). QID	lost	label	url
Q14902293	0		https://www.wikidata.org/wiki/Q14902293
Q31502235	0	చంద్రగిరి మండలం	https://www.wikidata.org/wiki/Q31502235
Q32128518	0	Hok-kiàn-oē	https://www.wikidata.org/wiki/Q32128518
Q83613140	0	UA銀河戲院	https://www.wikidata.org/wiki/Q83613140
Q91917068	0	Matiabag Hawakhana	https://www.wikidata.org/wiki/Q91917068
Q105712311	0	Perugia Big Band	https://www.wikidata.org/wiki/Q105712311
Q109079142	0	Du'a al-Sabah	https://www.wikidata.org/wiki/Q109079142
Q119296370	0	San Miguel Tlaxomulco	https://www.wikidata.org/wiki/Q119296370
Q122965769	0	JDS Inazuma (DE-203)	https://www.wikidata.org/wiki/Q122965769
Q122965801	0	JDS Ikazuchi (1956)	https://www.wikidata.org/wiki/Q122965801
Q123779165	0	Viktors Dobrecovs	https://www.wikidata.org/wiki/Q123779165
Q125358956	0	Vlasta (magazine)	https://www.wikidata.org/wiki/Q125358956
Q125363368	0		https://www.wikidata.org/wiki/Q125363368
Q126916007	0	USM Alger supporters	https://www.wikidata.org/wiki/Q126916007
Q131553535	0	methamphetamine	https://www.wikidata.org/wiki/Q131553535
Q131909714	0	포털:철학	https://www.wikidata.org/wiki/Q131909714
Q131983456	0	Anshu script	https://www.wikidata.org/wiki/Q131983456
Q131983462	0	Banjara script	https://www.wikidata.org/wiki/Q131983462
Q131983465	0	Bhotiya script	https://www.wikidata.org/wiki/Q131983465
Q131983470	0	Dakini script	https://www.wikidata.org/wiki/Q131983470
Q131983476	0	Hoysala script	https://www.wikidata.org/wiki/Q131983476
Q131983477	0	Indo-Scythians script	https://www.wikidata.org/wiki/Q131983477
Q131983479	0	Karbi Mek'lek script	https://www.wikidata.org/wiki/Q131983479
Q131983485	0	Kosali script	https://www.wikidata.org/wiki/Q131983485
Q131983487	0	Kvemol alphabet	https://www.wikidata.org/wiki/Q131983487
Q131983491	0	Naga alphabet	https://www.wikidata.org/wiki/Q131983491
Q131983506	0	Sarahapada script	https://www.wikidata.org/wiki/Q131983506
Q131983507	0	Satavahana script	https://www.wikidata.org/wiki/Q131983507
Q131983509	0	Vartu script	https://www.wikidata.org/wiki/Q131983509
Q131983510	0	Vijayanagara script	https://www.wikidata.org/wiki/Q131983510
Q131994420	0	Bagoi alphabet	https://www.wikidata.org/wiki/Q131994420
Q131994422	0	Chalukya script	https://www.wikidata.org/wiki/Q131994422
Q131994423	0	Dhurwa script	https://www.wikidata.org/wiki/Q131994423
Q131994424	0	Golmol script	https://www.wikidata.org/wiki/Q131994424
Q131994429	0	Jhar alphabet	https://www.wikidata.org/wiki/Q131994429
Q131994433	0	Karba script	https://www.wikidata.org/wiki/Q131994433
Q131994442	0	Rashtrakuta script	https://www.wikidata.org/wiki/Q131994442
Q131994443	0	Smar script	https://www.wikidata.org/wiki/Q131994443
Q131994444	0	Tani script	https://www.wikidata.org/wiki/Q131994444
Q134563725	0	Xenosexuality	https://www.wikidata.org/wiki/Q134563725
Q138611560	0	AIG Tower	https://www.wikidata.org/wiki/Q138611560
Q138826946	0	Category:Physalinae	https://www.wikidata.org/wiki/Q138826946
Q138844424	0	Best (remix) (song Aiman Valoryn)	https://www.wikidata.org/wiki/Q138844424
Q139497269	0	Ortiz de Ayala family	https://www.wikidata.org/wiki/Q139497269
Q139974279	0	Barbaresco Palazzina	https://www.wikidata.org/wiki/Q139974279
Q140153255	0	High-frequency transistor	https://www.wikidata.org/wiki/Q140153255
Q140171802	0	short focal length lens	https://www.wikidata.org/wiki/Q140171802
Q140181347	0	dielectric film	https://www.wikidata.org/wiki/Q140181347
Q140181563	0	diffraction-limited lenses	https://www.wikidata.org/wiki/Q140181563
Q140181567	0	grin lenses	https://www.wikidata.org/wiki/Q140181567
Q140181582	0	collimator lenses	https://www.wikidata.org/wiki/Q140181582
Q140181623	0	infrared lenses	https://www.wikidata.org/wiki/Q140181623
Q140181697	0	variable focal length zoom lenses	https://www.wikidata.org/wiki/Q140181697
Q140181772	0	bar code scanner lenses	https://www.wikidata.org/wiki/Q140181772
Q140181795	0	flat mirrors	https://www.wikidata.org/wiki/Q140181795
Q140184480	0	off-axis paraboloids mirrors	https://www.wikidata.org/wiki/Q140184480
Q140184633	0	right-angle prisms	https://www.wikidata.org/wiki/Q140184633
Q140184679	0	sharp cut filters	https://www.wikidata.org/wiki/Q140184679
Q140184768	0	plastic filters	https://www.wikidata.org/wiki/Q140184768
Q140184779	0	holographic filters	https://www.wikidata.org/wiki/Q140184779
Q140185574	0	field angle	https://www.wikidata.org/wiki/Q140185574
Q140373733	0	creablond Lasergravuren und Textildruck in Nürnberg	https://www.wikidata.org/wiki/Q140373733
Q140376711	0	AINA	https://www.wikidata.org/wiki/Q140376711
Q140378266	0		https://www.wikidata.org/wiki/Q140378266
Q140506075	0	bugobe	https://www.wikidata.org/wiki/Q140506075
Q140618251	0	Zornitsa Stoyanova	https://www.wikidata.org/wiki/Q140618251
Q140620486	0	The Conference Interpreters Association of Turkey	https://www.wikidata.org/wiki/Q140620486
Q9195743	0	Thong dong lục	https://www.wikidata.org/wiki/Q9195743
Q13174832	0	Ынтымак	https://www.wikidata.org/wiki/Q13174832
Q19749682	0	भोजपुरीया क्षेत्र	https://www.wikidata.org/wiki/Q19749682
Q31382014	0	மனோன்மணியம் திருக்கோவில் , புதுக்கோட்டை	https://www.wikidata.org/wiki/Q31382014
Q33511106	0	ویکی‌نبشته:واگردان	https://www.wikidata.org/wiki/Q33511106
Q42950230	0	अल ऐन	https://www.wikidata.org/wiki/Q42950230
Q56661172	0	Appendix:Chinese telegraph code/Mainland 1983	https://www.wikidata.org/wiki/Q56661172
Q61082969	0	Biserica medievală din Vulcan	https://www.wikidata.org/wiki/Q61082969
Q88501820	0	Emergency Decree on Public Administration During States of Emergency, 2005	https://www.wikidata.org/wiki/Q88501820
Q89231325	0	Policía Estatal de Coahuila	https://www.wikidata.org/wiki/Q89231325
Q101227861	0	Vijnițer Klaus Temple in Sighetu Marmației	https://www.wikidata.org/wiki/Q101227861
Q106543350	0	Classificação NOVA	https://www.wikidata.org/wiki/Q106543350
Q109392561	0	Gündoğdu - Turgut, Süleymanpaşa	https://www.wikidata.org/wiki/Q109392561
Q110932993	0	Clinion RTSM | Randomisation and Trial Supply Management Software	https://www.wikidata.org/wiki/Q110932993
Q111986517	0	árula	https://www.wikidata.org/wiki/Q111986517
Q112617489	0	Вікікрыніцы:Каляндар	https://www.wikidata.org/wiki/Q112617489
Q112895672	0	Fadel Hussein Nahi	https://www.wikidata.org/wiki/Q112895672
Q116279777	0	Omziki Distribution	https://www.wikidata.org/wiki/Q116279777
Q116771181	0	Зидање Скадра	https://www.wikidata.org/wiki/Q116771181
Q118906614	0	Haplogroup E-M35	https://www.wikidata.org/wiki/Q118906614
Q121141330	0	Chapultepec (Meksika Eyaleti)	https://www.wikidata.org/wiki/Q121141330
Q121144740	0	Campo SC Freamunde	https://www.wikidata.org/wiki/Q121144740
Q122641596	0	Cookbook:Lángos	https://www.wikidata.org/wiki/Q122641596
Q127700302	0	Onde-onde	https://www.wikidata.org/wiki/Q127700302
Q130357007	0	ہیری سنگھ	https://www.wikidata.org/wiki/Q130357007
Q131145518	0	Maen Arthur Rock, Pont-rhyd-y-groes	https://www.wikidata.org/wiki/Q131145518
Q134406549	0	Horvati Elementary School	https://www.wikidata.org/wiki/Q134406549
Q136527861	0	Bítovská zátoka	https://www.wikidata.org/wiki/Q136527861
Q137584955	0		https://www.wikidata.org/wiki/Q137584955
Q137587915	0		https://www.wikidata.org/wiki/Q137587915
Q137798748	0	মডিউল:বাংলা ইউনিক্স সময়তারিখ	https://www.wikidata.org/wiki/Q137798748
Q137848902	0		https://www.wikidata.org/wiki/Q137848902
Q138646453	0	Військовий інститут Київського національного університету імені Тараса Шевченка	https://www.wikidata.org/wiki/Q138646453
Q138750311	0		https://www.wikidata.org/wiki/Q138750311
Q138847740	0	분류:정리가 필요한 글/2026년 4월	https://www.wikidata.org/wiki/Q138847740
Q139591817	0	Reitoría da Universidade de Vigo	https://www.wikidata.org/wiki/Q139591817
Q139713901	0		https://www.wikidata.org/wiki/Q139713901
Q139976713	0	Barbaresco Sori Montaribaldi	https://www.wikidata.org/wiki/Q139976713
Q140042997	0	Champalal Gaud	https://www.wikidata.org/wiki/Q140042997
Q140046501	0	Brajnandan Sahay	https://www.wikidata.org/wiki/Q140046501
Q140069393	0	‌Ultra-high voltage direct current transmission line	https://www.wikidata.org/wiki/Q140069393
Q140077780	0	gland bolts	https://www.wikidata.org/wiki/Q140077780
Q140085987	0	linear motion actuator	https://www.wikidata.org/wiki/Q140085987
Q140086003	0	lift actuator	https://www.wikidata.org/wiki/Q140086003
Q140134710	0	Category:Sofia Kourtesis albums	https://www.wikidata.org/wiki/Q140134710
Q140153295	0	microwave silicon bipolar transistor	https://www.wikidata.org/wiki/Q140153295
Q140153354	0	high-frequency triode	https://www.wikidata.org/wiki/Q140153354
Q140153400	0	high-frequency silicon-graphene-germanium barristor	https://www.wikidata.org/wiki/Q140153400
Q140153467	0	barristor	https://www.wikidata.org/wiki/Q140153467
Q140153770	0	High frequency power transistor	https://www.wikidata.org/wiki/Q140153770
Q140181333	0	Schmidt roof prism	https://www.wikidata.org/wiki/Q140181333
Q140181342	0	half-penta prism	https://www.wikidata.org/wiki/Q140181342
Q140181381	0	dispersion equation	https://www.wikidata.org/wiki/Q140181381
Q140181550	0	conical lenses	https://www.wikidata.org/wiki/Q140181550
Q140181557	0	aspheric lenses	https://www.wikidata.org/wiki/Q140181557
Q140181561	0	catadioptric lenses	https://www.wikidata.org/wiki/Q140181561
Q140181592	0	multiple image lenses	https://www.wikidata.org/wiki/Q140181592
Q140181601	0	fourier lenses	https://www.wikidata.org/wiki/Q140181601
Q140181604	0	Fresnel lenses	https://www.wikidata.org/wiki/Q140181604
Q140181612	0	large aperture lenses	https://www.wikidata.org/wiki/Q140181612
Q140181617	0	complex lenses	https://www.wikidata.org/wiki/Q140181617
Q140181628	0	ultraviolet lenses	https://www.wikidata.org/wiki/Q140181628
Q140181637	0	telescope objectives lenses	https://www.wikidata.org/wiki/Q140181637
Q140181656	0	microscope objectives lenses	https://www.wikidata.org/wiki/Q140181656
Q140181663	0	eyepieces lenses	https://www.wikidata.org/wiki/Q140181663
Q140181673	0	field lenses	https://www.wikidata.org/wiki/Q140181673
Q140181703	0	CCTV lenses	https://www.wikidata.org/wiki/Q140181703
Q140181736	0	fixed lens	https://www.wikidata.org/wiki/Q140181736
Q140181761	0	copy machine lenses	https://www.wikidata.org/wiki/Q140181761
Q140181766	0	facsimile lenses	https://www.wikidata.org/wiki/Q140181766
Q140181776	0	image scanner lenses	https://www.wikidata.org/wiki/Q140181776
Q140181780	0	pick-up head lenses	https://www.wikidata.org/wiki/Q140181780
Q140181788	0	APS camera lenses	https://www.wikidata.org/wiki/Q140181788
Q140181791	0	digital still camera lenses	https://www.wikidata.org/wiki/Q140181791
Q140181792	0	liquid crystal projector lenses	https://www.wikidata.org/wiki/Q140181792
Q140181800	0	spherical concave mirrors	https://www.wikidata.org/wiki/Q140181800
Q140184487	0	ellipsoids mirrors	https://www.wikidata.org/wiki/Q140184487
Q140184532	0	hot mirrors	https://www.wikidata.org/wiki/Q140184532
Q140184559	0	glass mirrors	https://www.wikidata.org/wiki/Q140184559
Q140184572	0	glass-ceramic mirrors	https://www.wikidata.org/wiki/Q140184572
Q140184580	0	metal mirrors	https://www.wikidata.org/wiki/Q140184580
Q140184585	0	multilayer mirrors	https://www.wikidata.org/wiki/Q140184585
Q140184587	0	half-silvered mirrors	https://www.wikidata.org/wiki/Q140184587
Q140184589	0	laser mirrors	https://www.wikidata.org/wiki/Q140184589
Q140184604	0	astronomical mirrors	https://www.wikidata.org/wiki/Q140184604
Q140184645	0	biprisms	https://www.wikidata.org/wiki/Q140184645
Q140184648	0	direct vision prisms	https://www.wikidata.org/wiki/Q140184648
Q140184650	0	micro prisms	https://www.wikidata.org/wiki/Q140184650
Q140184689	0	colour conversion filters	https://www.wikidata.org/wiki/Q140184689
Q140184694	0	daylight filters	https://www.wikidata.org/wiki/Q140184694
Q140184697	0	interference filters	https://www.wikidata.org/wiki/Q140184697
Q140184717	0	optical matched filters	https://www.wikidata.org/wiki/Q140184717
Q140184722	0	rejection band filters	https://www.wikidata.org/wiki/Q140184722
Q140184726	0	turnable filter	https://www.wikidata.org/wiki/Q140184726
Q140184730	0	ultra narrowband filters	https://www.wikidata.org/wiki/Q140184730
Q140184734	0	absorption filters	https://www.wikidata.org/wiki/Q140184734
Q140184741	0	reflecting filters	https://www.wikidata.org/wiki/Q140184741
Q140184746	0	infrared transmitting filters	https://www.wikidata.org/wiki/Q140184746
Q140184750	0	ultraviolet absorbing filters	https://www.wikidata.org/wiki/Q140184750
Q140184752	0	ultraviolet transmitting filters	https://www.wikidata.org/wiki/Q140184752
Q140184761	0	pinhole filters	https://www.wikidata.org/wiki/Q140184761
Q140184763	0	colored-glass filters	https://www.wikidata.org/wiki/Q140184763
Q140184782	0	micro interference filters	https://www.wikidata.org/wiki/Q140184782
Q140184826	0	critical fusion frequency	https://www.wikidata.org/wiki/Q140184826
Q140185609	0	infrared multispectral camera	https://www.wikidata.org/wiki/Q140185609
Q140190910	0	quasi-distributed fiber bragg grating sensor	https://www.wikidata.org/wiki/Q140190910
Q140216784	0		https://www.wikidata.org/wiki/Q140216784
Q140287261	0	cyanogenetic plants	https://www.wikidata.org/wiki/Q140287261
Q140298538	0	precloacal supplements	https://www.wikidata.org/wiki/Q140298538
Q140336659	0	Dongfeng	https://www.wikidata.org/wiki/Q140336659
Q140358281	0	Stub resolver	https://www.wikidata.org/wiki/Q140358281
Q140358292	0	Full-service resolver	https://www.wikidata.org/wiki/Q140358292
Q140360655	0	Zhuǎn Xiǎo Yáng Skewer	https://www.wikidata.org/wiki/Q140360655
Q140453596	0	ECANA	https://www.wikidata.org/wiki/Q140453596
Q140500087	0	Antipathy (2027)	https://www.wikidata.org/wiki/Q140500087
Q140504870	0	Chiefdom of Luhwindja	https://www.wikidata.org/wiki/Q140504870
Q140504936	0	Chiefdom of Wakabongo	https://www.wikidata.org/wiki/Q140504936
Q140505040	0	Chiefdom of Buloho	https://www.wikidata.org/wiki/Q140505040
Q140571074	0	Cheluchi Onyemelukwe	https://www.wikidata.org/wiki/Q140571074
Q140578369	0	Nursery Road	https://www.wikidata.org/wiki/Q140578369
Q140603118	0	donor of the four requisices	https://www.wikidata.org/wiki/Q140603118
Q140606226	0		https://www.wikidata.org/wiki/Q140606226
Q140665769	0	Deentra	https://www.wikidata.org/wiki/Q140665769
Q140668895	0		https://www.wikidata.org/wiki/Q140668895
Q12840357	0		https://www.wikidata.org/wiki/Q12840357
Q16083313	0	Љутина	https://www.wikidata.org/wiki/Q16083313
Q24841511	0		https://www.wikidata.org/wiki/Q24841511
Q25619640	0	သတိပဋ္ဌာန်	https://www.wikidata.org/wiki/Q25619640
Q25627473	0	ಡೀಸೆಲ್ ಇಂಜಿನ್	https://www.wikidata.org/wiki/Q25627473
Q25630760	0	سڵاو	https://www.wikidata.org/wiki/Q25630760
Q27043166	0	Арэол	https://www.wikidata.org/wiki/Q27043166
Q28865697	0	thesis institution	https://www.wikidata.org/wiki/Q28865697
Q29438953	0	dedicated programming compiler	https://www.wikidata.org/wiki/Q29438953
Q29585213	0	North west African continental shelves	https://www.wikidata.org/wiki/Q29585213
Q30065066	0	पुचः	https://www.wikidata.org/wiki/Q30065066
Q30209514	0	Heidi/Chapter 2	https://www.wikidata.org/wiki/Q30209514
Q36860013	0	Народне песме из македонских извора	https://www.wikidata.org/wiki/Q36860013
Q41793743	0	south west African continental shelves	https://www.wikidata.org/wiki/Q41793743
Q42546645	0	North Sea continental shelves quiz	https://www.wikidata.org/wiki/Q42546645
Q50374670	0	九龍區專線小巴25系路線	https://www.wikidata.org/wiki/Q50374670
Q61082789	0	Orfelinatul Terezian din Sibiu	https://www.wikidata.org/wiki/Q61082789
Q61126089	0	כל הפוסל במומו פוסל	https://www.wikidata.org/wiki/Q61126089
Q61129297	0	gratia gratiam parit	https://www.wikidata.org/wiki/Q61129297
Q63386016	0	south east Asian continental shelves	https://www.wikidata.org/wiki/Q63386016
Q63386038	0	Mediterranean continental shelves	https://www.wikidata.org/wiki/Q63386038
Q64079608	0	Antarctic continental shelves	https://www.wikidata.org/wiki/Q64079608
Q65277683	0	ابو القاسم گرگانی	https://www.wikidata.org/wiki/Q65277683
Q65314237	0	Agency of Statistics (Kosovo)	https://www.wikidata.org/wiki/Q65314237
Q84205472	0	Quanzhou Municipal People's Government	https://www.wikidata.org/wiki/Q84205472
Q85135031	0	COAR	https://www.wikidata.org/wiki/Q85135031
Q96373041	0	Banana, Coconut, and Twinkie	https://www.wikidata.org/wiki/Q96373041
Q96402473	0	Roman Empire Standards	https://www.wikidata.org/wiki/Q96402473
Q97192703	0	Taka	https://www.wikidata.org/wiki/Q97192703
Q102812625	0	Sudbury Water Tower	https://www.wikidata.org/wiki/Q102812625
Q104621648	0	Pecsi Rabb Joska	https://www.wikidata.org/wiki/Q104621648
Q107302120	0	مدينة هذلول بن عبد العزيز الرياضية	https://www.wikidata.org/wiki/Q107302120
Q108207947	0	Sermon of Zaynab in Kufa	https://www.wikidata.org/wiki/Q108207947
Q108426184	0	2021 Pan American Field Hockey Challenge Cup (Men)	https://www.wikidata.org/wiki/Q108426184
Q108426214	0	2021 Pan American Field Hockey Challenge Cup (Women)	https://www.wikidata.org/wiki/Q108426214
Q108967736	0	Wikijunior:Insect Alphabet/B	https://www.wikidata.org/wiki/Q108967736
Q108967739	0	Wikijunior:Insect Alphabet/C	https://www.wikidata.org/wiki/Q108967739
Q109285401	0	Yukhym	https://www.wikidata.org/wiki/Q109285401
Q109491527	0	Color	https://www.wikidata.org/wiki/Q109491527
Q110133453	0	Директива за прекугранични спојувања	https://www.wikidata.org/wiki/Q110133453
Q111529962	0	Авіаудар по вокзалу Краматорська	https://www.wikidata.org/wiki/Q111529962
Q111914698	0	Nūn Ğunna	https://www.wikidata.org/wiki/Q111914698
Q112885280	0	中学数学2年 連立方程式	https://www.wikidata.org/wiki/Q112885280
Q113223447	0	Tūrangawaewae	https://www.wikidata.org/wiki/Q113223447
Q115612453	0	Academia de tenis Nick Bollettieri	https://www.wikidata.org/wiki/Q115612453
Q117210168	0	2023 NCAA Division I men's basketball tournament qualifying teams	https://www.wikidata.org/wiki/Q117210168
Q121142275	0	Polotitlán Municipality	https://www.wikidata.org/wiki/Q121142275
Q123900660	0	佔領立法會	https://www.wikidata.org/wiki/Q123900660
Q123903392	0	Городская администрация	https://www.wikidata.org/wiki/Q123903392
Q124662733	0	contestability	https://www.wikidata.org/wiki/Q124662733
Q124693291	0	Belarusian-Soviet conflict	https://www.wikidata.org/wiki/Q124693291
Q125549964	0	Rahnamaye Khorasan	https://www.wikidata.org/wiki/Q125549964
Q126192745	0	Nitronaphthalene	https://www.wikidata.org/wiki/Q126192745
